acquisition,RX_level,RX_difference,std_noise,PMR,SNR
89,-82.166275,3.079628,24.0,10.669095,-2.666275
89,-82.166275,3.079628,24.0,10.669095,-2.666275
90,-82.31771,3.035156,20.0,10.890576,-2.817711
90,-82.31771,3.035156,20.0,10.890576,-2.817711
91,-82.780479,2.84243,24.0,11.058651,-3.280479
91,-82.780479,2.84243,24.0,11.058651,-3.280479
92,-82.597373,3.016182,24.0,11.280076,-3.097374
92,-82.597373,3.016182,24.0,11.280076,-3.097374
93,-82.397834,3.081947,28.0,10.933883,-2.897835
93,-82.397834,3.081947,28.0,10.933883,-2.897835
94,-82.562652,2.818184,24.0,10.750941,-3.062653
94,-82.562652,2.818184,24.0,10.750941,-3.062653
95,-82.4169,2.753693,24.0,10.493748,-2.916901
95,-82.4169,2.753693,24.0,10.493748,-2.916901
96,-82.43605,2.818611,24.0,10.719862,-2.93605
96,-82.43605,2.818611,24.0,10.719862,-2.93605
97,-82.489166,2.769608,28.0,10.611802,-2.989166
97,-82.489166,2.769608,28.0,10.611802,-2.989166
98,-82.216171,2.750175,24.0,10.301181,-2.716171
98,-82.216171,2.750175,24.0,10.301181,-2.716171
99,-82.440856,2.882347,24.0,10.795008,-2.940857
99,-82.440856,2.882347,24.0,10.795008,-2.940857
100,-82.612342,2.585304,24.0,10.502968,-3.112343
100,-82.612342,2.585304,24.0,10.502968,-3.112343
101,-82.647468,2.879974,24.0,11.038521,-3.147469
101,-82.647468,2.879974,24.0,11.038521,-3.147469
102,-82.775283,2.854851,24.0,11.074146,-3.275284
102,-82.775283,2.854851,24.0,11.074146,-3.275284
103,-82.518409,2.755348,24.0,10.602548,-3.01841
103,-82.518409,2.755348,24.0,10.602548,-3.01841
104,-82.402587,2.62394,28.0,10.249768,-2.902588
104,-82.402587,2.62394,28.0,10.249768,-2.902588
105,-82.718582,2.96637,24.0,11.140499,-3.218582
105,-82.718582,2.96637,24.0,11.140499,-3.218582
106,-82.592399,2.916466,20.0,10.964749,-3.0924
106,-82.592399,2.916466,20.0,10.964749,-3.0924
107,-82.4169,2.543808,24.0,10.285194,-2.916901
107,-82.4169,2.543808,24.0,10.285194,-2.916901
108,-82.464942,2.750511,20.0,10.671789,-2.964943
108,-82.464942,2.750511,20.0,10.671789,-2.964943
109,-82.431259,2.724236,20.0,10.517816,-2.931259
109,-82.431259,2.724236,20.0,10.517816,-2.931259
110,-82.982513,3.07988,20.0,11.576254,-3.482513
110,-82.982513,3.07988,20.0,11.576254,-3.482513
111,-82.55278,2.624046,24.0,10.635074,-3.05278
111,-82.55278,2.624046,24.0,10.635074,-3.05278
112,-82.426467,2.692902,20.0,10.446725,-2.926468
112,-82.426467,2.692902,20.0,10.446725,-2.926468
113,-82.248222,2.733238,20.0,10.247623,-2.748222
113,-82.248222,2.733238,20.0,10.247623,-2.748222
114,-82.484306,2.559433,20.0,10.309083,-2.984306
114,-82.484306,2.559433,20.0,10.309083,-2.984306
115,-82.627357,2.380379,24.0,10.358251,-3.127357
115,-82.627357,2.380379,24.0,10.358251,-3.127357
116,-82.460113,2.907814,20.0,10.904996,-2.960114
116,-82.460113,2.907814,20.0,10.904996,-2.960114
117,-82.32238,2.716354,24.0,10.346939,-2.82238
117,-82.32238,2.716354,24.0,10.346939,-2.82238
118,-82.928428,2.965805,24.0,11.493349,-3.428429
118,-82.928428,2.965805,24.0,11.493349,-3.428429
119,-82.4169,2.64727,24.0,10.400363,-2.916901
119,-82.4169,2.64727,24.0,10.400363,-2.916901
120,-82.837997,2.674072,20.0,10.940475,-3.337997
120,-82.837997,2.674072,20.0,10.940475,-3.337997
121,-82.744262,3.144684,24.0,11.653492,-3.244263
121,-82.744262,3.144684,24.0,11.653492,-3.244263
122,-82.94458,3.211319,24.0,12.093467,-3.44458
122,-82.94458,3.211319,24.0,12.093467,-3.44458
123,-82.393074,2.819893,20.0,10.742969,-2.893074
123,-82.393074,2.819893,20.0,10.742969,-2.893074
124,-82.698143,2.924957,24.0,11.338819,-3.198143
124,-82.698143,2.924957,24.0,11.338819,-3.198143
125,-82.602355,2.740196,20.0,10.934991,-3.102356
125,-82.602355,2.740196,20.0,10.934991,-3.102356
126,-82.479461,2.583244,24.0,10.465015,-2.979462
126,-82.479461,2.583244,24.0,10.465015,-2.979462
127,-82.513519,2.501869,20.0,10.318758,-3.013519
127,-82.513519,2.501869,20.0,10.318758,-3.013519
128,-82.266639,2.73336,24.0,10.373844,-2.76664
128,-82.266639,2.73336,24.0,10.373844,-2.76664
129,-82.460113,2.70092,24.0,10.496494,-2.960114
129,-82.460113,2.70092,24.0,10.496494,-2.960114
130,-82.885635,3.139465,20.0,11.893425,-3.385635
130,-82.885635,3.139465,20.0,11.893425,-3.385635
131,-82.637397,2.707039,24.0,10.717423,-3.137398
131,-82.637397,2.707039,24.0,10.717423,-3.137398
132,-82.426467,2.631851,20.0,10.362672,-2.926468
132,-82.426467,2.631851,20.0,10.362672,-2.926468
133,-82.440856,2.493958,24.0,10.24886,-2.940857
133,-82.440856,2.493958,24.0,10.24886,-2.940857
134,-82.31771,2.781914,28.0,10.493659,-2.817711
134,-82.31771,2.781914,28.0,10.493659,-2.817711
135,-82.294425,2.840691,20.0,10.549579,-2.794426
135,-82.294425,2.840691,20.0,10.549579,-2.794426
136,-82.869697,2.803291,16.0,11.190003,-3.369698
136,-82.869697,2.803291,16.0,11.190003,-3.369698
137,-82.450469,2.75518,20.0,10.627048,-2.95047
137,-82.450469,2.75518,20.0,10.627048,-2.95047
138,-82.336425,3.050774,24.0,10.712614,-2.836426
138,-82.336425,3.050774,24.0,10.712614,-2.836426
139,-82.239036,2.97435,24.0,10.569254,-2.739037
139,-82.239036,2.97435,24.0,10.569254,-2.739037
140,-82.538017,3.228477,20.0,11.217617,-3.038017
140,-82.538017,3.228477,20.0,11.217617,-3.038017
141,-82.31771,3.156631,20.0,10.955794,-2.817711
141,-82.31771,3.156631,20.0,10.955794,-2.817711
142,-82.402587,3.19191,24.0,11.174912,-2.902588
142,-82.402587,3.19191,24.0,11.174912,-2.902588
143,-82.642433,3.678017,24.0,12.158816,-3.142433
143,-82.642433,3.678017,24.0,12.158816,-3.142433
144,-82.369384,3.42865,24.0,11.507463,-2.869385
144,-82.369384,3.42865,24.0,11.507463,-2.869385
145,-82.489166,3.294289,20.0,11.392008,-2.989166
145,-82.489166,3.294289,20.0,11.392008,-2.989166
146,-82.388328,2.868919,20.0,10.658989,-2.888329
146,-82.388328,2.868919,20.0,10.658989,-2.888329
147,-82.667663,3.446228,24.0,11.72859,-3.167664
147,-82.667663,3.446228,24.0,11.72859,-3.167664
148,-82.239036,2.952858,28.0,10.531878,-2.739037
148,-82.239036,2.952858,28.0,10.531878,-2.739037
149,-82.152771,3.180237,24.0,10.83227,-2.652771
149,-82.152771,3.180237,24.0,10.83227,-2.652771
150,-82.869697,3.562431,24.0,12.083433,-3.369698
150,-82.869697,3.562431,24.0,12.083433,-3.369698
151,-82.412124,3.257553,20.0,11.213481,-2.912125
151,-82.412124,3.257553,20.0,11.213481,-2.912125
152,-82.508636,3.347466,20.0,11.575609,-3.008636
152,-82.508636,3.347466,20.0,11.575609,-3.008636
153,-82.378845,3.284126,24.0,11.292239,-2.878845
153,-82.378845,3.284126,24.0,11.292239,-2.878845
154,-82.518409,3.277687,24.0,11.394653,-3.01841
154,-82.518409,3.277687,24.0,11.394653,-3.01841
155,-82.345817,3.234589,24.0,11.082054,-2.845818
155,-82.345817,3.234589,24.0,11.082054,-2.845818
156,-82.494026,3.053757,24.0,11.100856,-2.994026
156,-82.494026,3.053757,24.0,11.100856,-2.994026
157,-82.642433,3.127243,20.0,11.305904,-3.142433
157,-82.642433,3.127243,20.0,11.305904,-3.142433
158,-82.402587,3.02816,24.0,10.812115,-2.902588
158,-82.402587,3.02816,24.0,10.812115,-2.902588
159,-82.285141,3.362923,28.0,11.362698,-2.785141
159,-82.285141,3.362923,28.0,11.362698,-2.785141
160,-82.445663,3.179703,24.0,11.033535,-2.945663
160,-82.445663,3.179703,24.0,11.033535,-2.945663
161,-82.528198,3.195908,24.0,11.216362,-3.028198
161,-82.528198,3.195908,24.0,11.216362,-3.028198
162,-82.234458,3.23938,24.0,10.935125,-2.734459
162,-82.234458,3.23938,24.0,10.935125,-2.734459
163,-82.063766,3.314239,24.0,10.736985,-2.563766
163,-82.063766,3.314239,24.0,10.736985,-2.563766
164,-82.18888,3.341499,20.0,10.967116,-2.688881
164,-82.18888,3.341499,20.0,10.967116,-2.688881
165,-82.229873,2.983986,28.0,10.525147,-2.729874
165,-82.229873,2.983986,28.0,10.525147,-2.729874
166,-82.474617,3.33239,24.0,11.287533,-2.974617
166,-82.474617,3.33239,24.0,11.287533,-2.974617
167,-82.445663,3.599258,24.0,11.684367,-2.945663
167,-82.445663,3.599258,24.0,11.684367,-2.945663
168,-82.345817,3.261017,24.0,11.054466,-2.845818
168,-82.345817,3.261017,24.0,11.054466,-2.845818
169,-82.30838,3.450241,24.0,11.364822,-2.80838
169,-82.30838,3.450241,24.0,11.364822,-2.80838
170,-82.393074,3.019722,20.0,10.822228,-2.893074
170,-82.393074,3.019722,20.0,10.822228,-2.893074
171,-82.220733,3.399597,24.0,11.087311,-2.720734
171,-82.220733,3.399597,24.0,11.087311,-2.720734
172,-82.642433,3.961281,28.0,12.645386,-3.142433
172,-82.642433,3.961281,28.0,12.645386,-3.142433
173,-82.063766,3.505051,28.0,11.133085,-2.563766
173,-82.063766,3.505051,28.0,11.133085,-2.563766
174,-82.285141,3.554817,24.0,11.458386,-2.785141
174,-82.285141,3.554817,24.0,11.458386,-2.785141
175,-82.682876,3.409653,24.0,11.701348,-3.182877
175,-82.682876,3.409653,24.0,11.701348,-3.182877
176,-82.355232,3.140106,28.0,10.994276,-2.855232
176,-82.355232,3.140106,28.0,10.994276,-2.855232
177,-82.336425,3.288376,24.0,11.088097,-2.836426
177,-82.336425,3.288376,24.0,11.088097,-2.836426
178,-82.148277,3.234772,24.0,10.755646,-2.648277
178,-82.148277,3.234772,24.0,10.755646,-2.648277
179,-82.350524,3.748047,24.0,11.769665,-2.850525
179,-82.350524,3.748047,24.0,11.769665,-2.850525
180,-82.652503,3.433937,24.0,11.610081,-3.152504
180,-82.652503,3.433937,24.0,11.610081,-3.152504
181,-82.139297,3.129806,20.0,10.72979,-2.639297
181,-82.139297,3.129806,20.0,10.72979,-2.639297
182,-82.780479,3.177673,24.0,11.495395,-3.280479
182,-82.780479,3.177673,24.0,11.495395,-3.280479
183,-82.557708,3.350609,28.0,11.41694,-3.057709
183,-82.557708,3.350609,28.0,11.41694,-3.057709
184,-81.733123,3.239754,24.0,10.258928,-2.233124
184,-81.733123,3.239754,24.0,10.258928,-2.233124
185,-82.184349,3.205307,28.0,10.836865,-2.684349
185,-82.184349,3.205307,28.0,10.836865,-2.684349
186,-81.899536,3.18544,28.0,10.394468,-2.399536
186,-81.899536,3.18544,28.0,10.394468,-2.399536
187,-82.072586,3.202003,20.0,10.73071,-2.572586
187,-82.072586,3.202003,20.0,10.73071,-2.572586
188,-82.440856,3.204247,24.0,11.134536,-2.940857
188,-82.440856,3.204247,24.0,11.134536,-2.940857
189,-82.266639,3.387604,24.0,11.118043,-2.76664
189,-82.266639,3.387604,24.0,11.118043,-2.76664
190,-82.234458,2.963745,20.0,10.534879,-2.734459
190,-82.234458,2.963745,20.0,10.534879,-2.734459
191,-82.703239,3.781609,24.0,12.460501,-3.203239
191,-82.703239,3.781609,24.0,12.460501,-3.203239
192,-82.130348,3.298584,24.0,10.942843,-2.630348
192,-82.130348,3.298584,24.0,10.942843,-2.630348
193,-82.090278,2.817558,24.0,10.226972,-2.590279
193,-82.090278,2.817558,24.0,10.226972,-2.590279
194,-81.891067,3.354599,20.0,10.608895,-2.391067
194,-81.891067,3.354599,20.0,10.608895,-2.391067
195,-82.61734,3.678299,24.0,11.914986,-3.11734
195,-82.61734,3.678299,24.0,11.914986,-3.11734
196,-82.179824,3.888153,24.0,11.779622,-2.679825
196,-82.179824,3.888153,24.0,11.779622,-2.679825
197,-82.243629,4.413795,24.0,12.625231,-2.743629
197,-82.243629,4.413795,24.0,12.625231,-2.743629
198,-81.869949,3.605942,24.0,10.876022,-2.369949
198,-81.869949,3.605942,24.0,10.876022,-2.369949
199,-81.925064,4.195892,24.0,12.0,-2.425064
199,-81.925064,4.195892,24.0,12.0,-2.425064
200,-81.946441,3.642433,20.0,10.994937,-2.446442
200,-81.946441,3.642433,20.0,10.994937,-2.446442
201,-81.874168,3.89064,24.0,11.421704,-2.374168
201,-81.874168,3.89064,24.0,11.421704,-2.374168
202,-82.148277,3.828522,24.0,11.572853,-2.648277
202,-82.148277,3.828522,24.0,11.572853,-2.648277
203,-82.170791,4.004982,28.0,11.741448,-2.670792
203,-82.170791,4.004982,28.0,11.741448,-2.670792
204,-82.041801,3.529716,24.0,11.008944,-2.541801
204,-82.041801,3.529716,24.0,11.008944,-2.541801
205,-82.248222,3.205696,28.0,11.055211,-2.748222
205,-82.248222,3.205696,28.0,11.055211,-2.748222
206,-82.622345,3.903473,20.0,12.323402,-3.122345
206,-82.622345,3.903473,20.0,12.323402,-3.122345
207,-82.32238,3.833611,20.0,11.797491,-2.82238
207,-82.32238,3.833611,20.0,11.797491,-2.82238
208,-81.985199,3.283417,20.0,10.678611,-2.485199
208,-81.985199,3.283417,20.0,10.678611,-2.485199
209,-82.225303,2.867668,28.0,10.492352,-2.725304
209,-82.225303,2.867668,28.0,10.492352,-2.725304
210,-82.202507,3.418365,24.0,11.14674,-2.702507
210,-82.202507,3.418365,24.0,11.14674,-2.702507
211,-81.912284,3.648941,24.0,11.161183,-2.412285
211,-81.912284,3.648941,24.0,11.161183,-2.412285
212,-82.229873,3.446709,24.0,11.352017,-2.729874
212,-82.229873,3.446709,24.0,11.352017,-2.729874
213,-82.121406,3.572311,24.0,11.312407,-2.621407
213,-82.121406,3.572311,24.0,11.312407,-2.621407
214,-81.874168,3.380722,24.0,10.700891,-2.374168
214,-81.874168,3.380722,24.0,10.700891,-2.374168
215,-82.289779,3.22065,24.0,11.001604,-2.78978
215,-82.289779,3.22065,24.0,11.001604,-2.78978
216,-82.770095,3.194313,20.0,11.530575,-3.270096
216,-82.770095,3.194313,20.0,11.530575,-3.270096
217,-82.121406,3.166748,20.0,10.755857,-2.621407
217,-82.121406,3.166748,20.0,10.755857,-2.621407
218,-82.383583,3.67881,24.0,11.784213,-2.883583
218,-82.383583,3.67881,24.0,11.784213,-2.883583
219,-82.211608,3.227211,24.0,10.804894,-2.711609
219,-82.211608,3.227211,24.0,10.804894,-2.711609
220,-82.474617,3.151619,24.0,11.089614,-2.974617
220,-82.474617,3.151619,24.0,11.089614,-2.974617
221,-82.239036,4.383484,24.0,12.53383,-2.739037
221,-82.239036,4.383484,24.0,12.53383,-2.739037
222,-82.139297,4.290367,24.0,12.11052,-2.639297
222,-82.139297,4.290367,24.0,12.11052,-2.639297
223,-82.157264,4.81382,20.0,13.024205,-2.657265
223,-82.157264,4.81382,20.0,13.024205,-2.657265
224,-81.869949,3.968231,20.0,11.439839,-2.369949
224,-81.869949,3.968231,20.0,11.439839,-2.369949
225,-82.469772,4.029732,24.0,12.482078,-2.969772
225,-82.469772,4.029732,24.0,12.482078,-2.969772
226,-82.55278,2.336342,20.0,10.125745,-3.05278
226,-82.55278,2.336342,20.0,10.125745,-3.05278
227,-83.246139,2.277649,24.0,10.954113,-3.74614
227,-83.246139,2.277649,24.0,10.954113,-3.74614
228,-83.137634,3.169693,20.0,12.462943,-3.637634
228,-83.137634,3.169693,20.0,12.462943,-3.637634
229,-82.785675,3.243866,24.0,11.570705,-3.285675
229,-82.785675,3.243866,24.0,11.570705,-3.285675
230,-83.015289,8.252175,20.0,21.275587,-3.515289
230,-83.015289,8.252175,20.0,21.275587,-3.515289
231,-83.961143,13.459542,20.0,42.657314,-4.461143
231,-83.961143,13.459542,20.0,42.657314,-4.461143
232,-83.545356,11.177506,24.0,31.462062,-4.045357
232,-83.545356,11.177506,24.0,31.462062,-4.045357
233,-84.170654,14.097451,20.0,48.029117,-4.670654
233,-84.170654,14.097451,20.0,48.029117,-4.670654
234,-82.642433,5.570961,24.0,15.119963,-3.142433
234,-82.642433,5.570961,24.0,15.119963,-3.142433
235,-82.567596,5.117905,28.0,13.903095,-3.067596
235,-82.567596,5.117905,28.0,13.903095,-3.067596
236,-82.369384,3.472321,24.0,11.314564,-2.869385
236,-82.369384,3.472321,24.0,11.314564,-2.869385
237,-82.289779,3.382545,24.0,11.147048,-2.78978
237,-82.289779,3.382545,24.0,11.147048,-2.78978
238,-82.431259,3.708702,28.0,11.801932,-2.931259
238,-82.431259,3.708702,28.0,11.801932,-2.931259
239,-81.950737,3.234932,24.0,10.501319,-2.450737
239,-81.950737,3.234932,24.0,10.501319,-2.450737
240,-82.383583,3.723946,24.0,11.70699,-2.883583
240,-82.383583,3.723946,24.0,11.70699,-2.883583
241,-82.234458,3.327118,24.0,11.050453,-2.734459
241,-82.234458,3.327118,24.0,11.050453,-2.734459
242,-82.374115,3.819664,24.0,11.754785,-2.874115
242,-82.374115,3.819664,24.0,11.754785,-2.874115
243,-81.770011,3.729263,24.0,11.094283,-2.270012
243,-81.770011,3.729263,24.0,11.094283,-2.270012
244,-82.170791,3.621117,28.0,11.280711,-2.670792
244,-82.170791,3.621117,28.0,11.280711,-2.670792
245,-82.252815,3.402679,24.0,11.079936,-2.752815
245,-82.252815,3.402679,24.0,11.079936,-2.752815
246,-82.099151,3.307884,24.0,10.948301,-2.599152
246,-82.099151,3.307884,24.0,10.948301,-2.599152
247,-82.577499,4.263588,24.0,12.880574,-3.077499
247,-82.577499,4.263588,24.0,12.880574,-3.077499
248,-82.068176,3.589241,24.0,11.388454,-2.568176
248,-82.068176,3.589241,24.0,11.388454,-2.568176
